site_id,timestamp,downlink_traffic_gb,active_users,call_setup_success_rate,call_drop_rate,handover_success_rate,signal_quality_db,retransmission_rate,latency_ms,cpu_load,temperature_c,supply_voltage_v,uplink_interference_dbm
S0,2024-01-01 03:30:00,5.43016154124421,58.80940473373084,97.52592934392447,0.6747302738377148,96.98154715316143,-69.89565576794168,2.786638685130323,26.61893098738545,42.96857082021952,39.95632239672678,48.25121228531719,-100.19451541757564
S0,2024-01-01 03:45:00,5.435371605701895,58.85325901359631,97.37579248091124,0.7202837863083112,97.70809331939981,-71.01767348086825,2.3325241196584074,29.60652862140419,43.31551575320583,41.23697595257441,47.66981014026182,-96.41489102536656
S0,2024-01-01 04:00:00,6.231175125713545,66.22394735459171,97.45742652535007,0.8478358414454401,96.4009338724417,-69.63020491915928,2.7020472849424646,30.351579238314834,49.090120611134736,41.82970516495904,48.015318229651335,-94.56901806429369
S0,2024-01-01 04:15:00,6.310514821143735,68.9425340584227,97.48804021308415,0.7342241391647935,96.2726825334911,-71.86145172597138,2.566200989432924,28.92791408875913,41.90980569753366,39.67516696786735,48.411064558056346,-98.13176753317953
S0,2024-01-01 04:30:00,7.53005042142831,76.49987717500342,97.68976585014687,0.780796087907057,97.12898880757751,-66.87465707900951,2.7781028521390967,29.633736418210564,44.28645974321308,39.200742855968414,47.9253660627156,-93.24728021516991
S0,2024-01-01 04:45:00,7.8558968101470725,85.48707602369666,97.34019195728392,0.8081942194976347,96.12787072234872,-72.42184439058163,2.6331123115299566,31.44738782275921,50.45429082540075,43.50243539088609,48.451711678443885,-96.07196166882679
S0,2024-01-01 05:00:00,8.536017600822241,89.3872089057716,97.43047871354105,0.6431680548249001,,-73.07812560775488,2.518870621690084,31.81946834528013,51.00916805444871,43.633174296347896,47.97991893060348,-98.63021375020882
S0,2024-01-01 05:15:00,9.110312214720608,103.35535311771136,97.08300640556577,0.6866093569545657,96.50217044205364,-73.42573458515376,2.8742384322651007,37.19736641984055,50.704578299792836,44.07736761808435,48.10030422628405,-97.62561113504492
S0,2024-01-01 05:30:00,10.948651080818319,104.85633468995074,97.3461930894723,0.7011487313921556,96.89849852209984,-72.3800001588496,3.1763150738310717,36.10986944602445,53.68564146039918,43.32900045248829,47.89477768789685,-93.68610360339754
S0,2024-01-01 05:45:00,11.18019959075496,120.30992188533052,97.21133862924144,0.704803096946683,96.68234439968369,-74.83275528640432,3.1843255261475876,36.93008409288681,56.31932778259707,45.33584353226641,48.047860902096325,-94.17202006348333
S0,2024-01-01 06:00:00,12.005428082898433,134.07949336013337,97.27829166365443,0.9475910264743621,96.56941756735854,-72.01178932750709,3.3074063686072765,36.53680200198803,62.45509298987197,46.703566835490605,48.063734228330866,-91.64258456818808
S0,2024-01-01 06:15:00,13.072028656738103,144.02768319056062,97.14953345551362,0.9281942653737719,96.173712221827,-75.51921736239652,3.37390091862053,41.4374417044431,65.69059221274524,49.0301301989423,47.517437422074984,-95.144032879924
S0,2024-01-01 06:30:00,14.746609382728396,162.69832990770806,97.02747692523782,0.9388785169190883,96.7677867566162,-72.63035301798044,3.5173351970022866,40.32323573060834,69.18986768128985,52.15773514795716,47.86752201222568,-92.64010929258862
S0,2024-01-01 06:45:00,15.703908042068429,158.14796483827388,,0.7033917107445411,97.83922401328296,-75.11130003137632,3.648113559433234,41.82767349207632,65.37725774597867,48.83015034241748,47.630037573943966,-92.278802369838
S0,2024-01-01 07:00:00,16.79726858812405,164.71364547819937,96.75687069734808,1.199276837398837,96.45363092034087,-73.8634677879833,3.5908275526656603,46.23168690300192,68.40984889639152,48.998019734311704,47.87786741778349,-91.98570259230296
S0,2024-01-01 07:15:00,17.823214911060205,177.30491603954812,96.92326227669611,0.933994200274403,96.16749988186915,-72.58266540589985,3.761316114583119,46.94571547647172,70.74719710847883,50.61899957841672,47.76145086910044,-91.85022083147452
S0,2024-01-01 07:30:00,20.33412809218597,198.81104253788433,96.33499262522767,1.2562006520757047,95.56248918413345,-70.2174059840642,4.185382929913302,42.544073605819335,78.49599538502412,52.78744632059244,48.303546352870676,-91.36039278861091
S0,2024-01-01 07:45:00,18.803800245728112,206.50970011008732,96.27597099835018,0.9308908524501581,95.78531575274766,-75.45576745127367,3.9477895408511943,48.47520849823588,78.81903228511321,,48.307019981125656,-90.14111458832461
S0,2024-01-01 08:00:00,19.39495605984798,211.00841774849795,96.46204866133606,1.0159026684127364,95.91927793264043,-74.20642806926219,3.998988646852084,50.10817845451476,79.92229712197197,55.63990579628419,48.168088246300044,-89.59374872043617
S0,2024-01-01 08:15:00,19.64699908655477,207.07272262876552,96.48615869230228,0.8941245172905453,95.7621441446573,-75.1817010491067,4.068608419916974,50.041280465513104,81.66004534948726,54.2177349024328,47.61970523063555,-89.38098313248666
S0,2024-01-01 08:30:00,21.54787191111009,227.15900696786778,96.08044415276761,1.1633339591392144,95.94836643028103,-75.48561522747416,4.04682316815324,51.67680040862685,,56.17095468680871,47.97055956683594,-87.7389943775569
S0,2024-01-01 08:45:00,22.35827687656549,213.12015112991796,96.28448164257095,1.0247829135707751,96.65302543796975,-75.30518396596698,4.0292907927621675,48.12605377677691,80.66676554284518,55.292448893020655,47.59584230646596,
S0,2024-01-01 09:00:00,21.130329545389422,234.26657869293675,96.27168782902457,1.0302421866052125,96.43629643025595,-73.01418163331158,4.166876378256579,46.215068902070946,84.15486241415712,56.13041671656952,47.95581198421467,-92.09182193483964
S0,2024-01-01 09:15:00,20.275800693799535,247.6922066990458,95.6422246263045,0.9976953304129809,95.87822232652867,-74.9650621438817,4.015346133376239,49.796401129780484,82.53995233289434,56.24333091321551,48.19422635016878,-87.89210654957785
S0,2024-01-01 09:30:00,20.04493788075168,223.84034833424914,96.2615777135445,1.2049395399029894,95.47134796608498,-70.80739117678841,4.0615771262019,51.92469592499445,79.866359775475,54.008882400842744,48.297631296874535,-90.96188700087677
S0,2024-01-01 09:45:00,21.15135955698155,221.09948242404167,96.31400543315043,1.1856960715298936,96.51069754653906,-73.4730291586455,3.8903960799385393,44.27757286161516,82.36104642181104,56.78526296955146,48.14185343395771,-90.32671862170379
S0,2024-01-01 10:00:00,20.65207094432994,206.34606069099044,96.35894539948158,1.2785659082346965,95.98477409207075,-75.4974327859399,4.012810757996257,48.18103382186188,78.92863465468966,53.873113563303534,48.37754146920421,-90.96210747437719
S0,2024-01-01 10:15:00,19.72646095693998,188.89775563218097,96.88838229899604,1.0075763316591302,95.34915484014834,-74.39103773166046,4.03732896805663,44.96182774992259,78.46721645421837,54.00051969308046,48.07792691608124,-91.34781858703055
S0,2024-01-01 10:30:00,17.77196790502479,189.69972792713438,96.16456497011757,1.073392764728342,96.36578733469112,-74.8795093358844,3.795986453430024,47.090293036120414,75.70927731270913,52.778359919686544,47.92993191839691,-92.99554893027634
S0,2024-01-01 10:45:00,17.674094510885766,176.85907270648852,96.354910295874,0.8952050800465364,96.53671034071549,-72.29415435249147,3.3454529785779092,50.12272850524828,75.46097419334393,53.87386324174534,48.26209815290982,-92.1186480518232
S0,2024-01-01 11:00:00,16.588338700925227,164.61110686571715,95.89697174937824,0.9612596643986999,95.20503069357241,-75.75659326266276,3.767286197718534,44.30382634428338,71.67062317114386,52.21269318196644,48.271942830053,-90.7799438870435
S0,2024-01-01 11:15:00,15.640482723817726,174.0359302618372,96.61801998093317,0.9122548508773547,95.89661250613771,-75.10568961869019,3.5711680425701937,42.99196341961189,66.91088150074243,47.14265143437317,47.842748490502885,-92.27024078932375
S0,2024-01-01 11:30:00,,153.99612000638734,96.7266043224297,0.9794584749992344,96.2341292633941,-73.774075706455,3.2447319741629492,43.329135844061085,66.72846305121809,49.945628156765416,48.11369467757102,-92.02634798641142
S0,2024-01-01 11:45:00,13.553301497502977,143.57612281698866,96.77473053779039,1.0038057966328187,96.62363167120512,-71.65627058356584,3.4949994351013207,40.14779391517113,64.21801211486277,46.94261201411953,47.91170598769901,-94.04239606298395
S0,2024-01-01 12:00:00,12.823640510758032,129.438644537087,97.34009320229015,0.9711854189162642,96.17357011642848,-70.63093458665327,,38.173953951277035,62.02922843417059,47.470369661479076,47.397421559339875,-92.44441851660854
S0,2024-01-01 12:15:00,11.49019362567474,120.13598190982322,97.34206529338017,0.7592637590235793,96.09456826213487,-70.21948662214301,3.3542314772160284,39.03054116055703,60.7004973632422,47.17202492355018,48.132031947634,-95.03679304225963
S0,2024-01-01 12:30:00,10.720665848282293,115.6742974154374,97.1779252851194,0.9168836900225983,96.76247286727161,-71.3188770504807,3.0453163412715516,36.79561927903852,55.18777605967051,44.72305219433637,47.611643345462845,-97.87888762478387
S0,2024-01-01 12:45:00,10.075429758922402,103.01461832511784,97.10744521471203,0.7886055622489747,96.32431425740808,-72.07776147760205,2.5229405714570485,35.227955321120625,55.753710997673934,45.80230362116849,48.09846726280013,-94.64149637794799
S0,2024-01-01 13:00:00,8.40183444926155,97.61921304965816,97.58289070925773,0.7394026321006754,96.76371799073551,-70.62047675946485,2.94187365642057,33.31555577938391,49.20555899851645,43.40230016548612,47.53940810935164,-94.31788415161738
S0,2024-01-01 13:15:00,8.32801458199162,88.70878559523743,97.31700959713399,0.6830474931613314,96.13222933493813,-73.40940853843573,2.7650903325258898,,50.91825052302532,,47.78409987689378,-96.60721448790845
S0,2024-01-01 13:30:00,7.791632857876567,83.16929930021413,97.11617539108512,0.683385269528597,96.06010204403084,-74.36284482612268,2.686559638184547,33.80328421870094,49.398917644114064,41.949770055148306,47.869920359479295,-94.21154311614151
S0,2024-01-01 13:45:00,7.373571073722672,76.14777420733964,96.8757746770245,0.9027379045184296,96.92126346319681,-70.86842043279565,2.614143247371444,30.75240075518197,51.93790043192775,43.73919061911859,48.360517431093406,-97.46759628324381
S0,2024-01-01 14:00:00,7.279852874970579,72.10815752022803,97.2770936821986,0.7521830652616643,96.73193798310645,-72.98479754980502,2.7126968038688983,33.53460518932512,48.14082819306885,40.71259919666138,47.839945482004225,-95.30320997049463
S0,2024-01-01 14:15:00,7.820939395784088,76.08381425647126,97.64423271299415,0.7357713243092301,97.00513206069596,-71.55336102864229,2.630662728963604,28.82121424537692,49.40848918626902,42.28641769931993,47.67750871391739,-93.74433376077911
S0,2024-01-01 14:30:00,6.9905391576747515,77.3256166885649,98.0984124309929,0.6929812550975688,96.42161956471266,-71.28193241586587,2.359348421199868,33.82786495657473,44.743604500193506,42.24551963346476,48.109303524598076,-96.29147117425495
S0,2024-01-01 14:45:00,7.835038876869902,75.07269569147249,97.42062466307327,0.9687947764376399,96.30829635351837,-71.12246676319147,3.001736628314897,32.15392593086869,47.97956034510925,40.685523572832984,47.934907923379846,-96.60310937413725
S0,2024-01-01 15:00:00,7.122984467330621,82.0221175119919,97.14820116767022,0.8638231155572762,97.15541744389532,-70.14879313669665,2.7288686910497515,29.729033487527676,47.75078582118565,41.76019696916085,48.2371681681948,-96.26980640200053
S0,2024-01-01 15:15:00,8.081941037117993,86.9754054326563,96.98694470860309,0.6744809368619892,95.97983791383244,-70.39580153984153,2.675570157963909,33.34731468619803,55.49995127508009,44.607679697101915,47.69643601525064,-93.4477711138745
S0,2024-01-01 15:30:00,8.870150745947122,85.32480181665848,97.46170237391273,0.7365950301466421,97.06065672431042,-71.46721013669583,2.654170382214615,31.897220984220663,50.66278445384933,45.27038166292749,48.063256164641935,-94.99655054569482
S0,2024-01-01 15:45:00,9.790201483073751,96.95885348508786,96.70970227268869,0.7639178875114239,97.05263131324544,-72.56530519969421,3.1052875529856343,34.3339732011207,53.925086632699156,,48.740870039018155,-92.02799028669675
S0,2024-01-01 16:00:00,10.721226934682779,111.01486764982914,97.33685885696359,0.8251789503749604,96.82638288479527,-71.90896855063019,2.7756194480030296,34.556333353044515,56.135797650108714,44.97450817468499,47.9282163122897,-94.40459370897229
S0,2024-01-01 16:15:00,11.764661976751615,121.24673829108188,97.34004994013715,0.7693512288900031,96.15908727960725,-73.1574744793667,3.1583768875487492,36.707867079391185,55.110529097555585,44.0134467112205,48.056019122910186,-95.32279785396985
S0,2024-01-01 16:30:00,12.172891036290872,125.10975107287065,97.1397712628838,0.9155488672434415,96.05394510713107,-72.7724248157244,3.1221609159828567,40.46622233298333,59.9201970878531,46.977400638708495,47.501687922588715,-94.68080682103195
S0,2024-01-01 16:45:00,13.244906621900562,144.0354174539373,96.84943407221897,1.0519590980287268,96.23806054942605,-68.78440843012802,3.250750350636851,41.37453754553313,64.70539009403144,49.15232309263626,47.74410621360235,-93.128417688014
S0,2024-01-01 17:00:00,15.441687418300031,162.4120165991204,96.98496170328308,,95.74165882127934,-72.68801668062709,3.259938709781017,39.95902845610479,67.18770994988749,48.9892641323354,48.13791621061283,-95.65873084407355
S0,2024-01-01 17:15:00,15.958119770363732,175.1533740133138,96.76230256737632,0.8705524302766044,95.8097105605222,-72.54707983434908,3.487159793448372,42.03216231597368,65.67977005480174,50.26063082264266,47.90103067724933,-92.65636635531742
S0,2024-01-01 17:30:00,16.337892748859336,183.61734673856404,96.37048345838754,0.9752139153656212,96.3853440984447,-74.54841944618123,3.7468617146192114,46.71803976529826,72.49349801893679,52.26846279186322,48.18432988818024,-91.95370056948546
S0,2024-01-01 17:45:00,17.730237984252046,194.95964414925982,97.0515029496018,1.0201782241557333,,-72.22894174313197,3.9265883791581864,48.87926326211737,79.02979167010348,55.46381593680657,48.12748160573898,-90.24268569742976
S0,2024-01-01 18:00:00,19.190446918772764,207.3527046071248,96.28528058443314,1.3033024381059797,95.5744103183337,-72.8826303702141,3.854401005848027,48.823902572795134,81.46443340724143,55.257637835056656,47.60459116923667,-87.02967515887471
S0,2024-01-01 18:15:00,21.910937566003867,229.76806559660085,96.52236684856827,1.2415554875889954,96.20147449814084,-73.12486827193412,4.119761671470889,55.25185924533965,85.88478050260971,57.597096531935215,48.30459188478744,-89.22803250759438
S0,2024-01-01 18:30:00,22.717016795170977,239.9557755530062,95.46990481126456,1.2711238241843472,96.05390200734173,-74.1889403896866,4.433329516102487,55.46156932316523,84.41967107286348,56.554771934271315,47.62719451697328,-91.60579548114754
S0,2024-01-01 18:45:00,24.43018146850269,255.31860990384288,96.4937497025919,1.182010266489551,96.42320977542936,-73.17169376195578,4.028963741413156,54.17118906127497,91.59909539063239,61.097319705744106,47.770523428257775,-89.56341421080059
S0,2024-01-01 19:00:00,24.00204871751194,260.2881716389063,96.47855005222137,1.2071483110119468,96.00135515726264,-72.99766988298542,4.451345044250387,55.34447195289941,91.22615887764063,59.60672768842731,48.068845474660264,-87.34357401234983
S0,2024-01-01 19:15:00,25.464125111847068,275.06040466940584,95.98784142472721,1.1127452254025059,96.16023947686202,-74.62812339950302,4.3362291001830515,57.4401619115258,96.34409223346503,61.54639084170101,48.47010690240197,-87.22857841416453
S0,2024-01-01 19:30:00,26.614288054260715,273.49897058312274,96.10306685076485,1.3523856951759634,95.90047824908679,-75.3333296876417,4.3701687401472995,58.046874796410755,94.52424823243268,60.351457293952166,47.69883709436175,-84.65978884367809
S0,2024-01-01 19:45:00,25.735163418800635,284.2373547470618,96.07639686115623,1.3332895954781432,96.0849980855501,-73.88603774814295,4.666149419257169,61.72152173732679,91.2537269310101,58.985527141931875,48.044305336025865,-85.49014846915519
S0,2024-01-01 20:00:00,26.85063661410056,286.3555741787912,95.7070773990025,1.41613256025731,95.17259843105708,-76.60640678510283,4.516059118898093,61.34568713546386,97.32624445840443,62.1682198581856,48.0468061406491,-85.4792797261754
S0,2024-01-01 20:15:00,25.273394962242,267.6107272103627,96.07305813766862,1.2630714864005754,95.64437812092864,-76.30463680583094,4.370487567206953,59.27786191381238,94.45917745540004,61.60325844153273,48.19720799333173,-87.2564586759589
S0,2024-01-01 20:30:00,25.33648630563274,253.83630090672267,95.69301766000095,1.2599695350189413,95.6941611433107,-75.24093351192056,4.8453481372106,60.06318360372747,93.75982824717809,59.819373200961145,48.35520916490373,-85.44886095119068
S0,2024-01-01 20:45:00,24.77808354804711,282.3435416937445,95.79655510210937,1.2748112356549524,95.63948888322774,-77.66408015464981,4.710040178862661,59.536284592633535,90.24436403776787,59.22432489228327,47.878777420799416,-88.71377330931445
S0,2024-01-01 21:00:00,23.05417472158067,261.4516176372566,96.37645961816172,1.3247985043514494,95.95154007412546,-73.6626654016598,4.065567964730632,56.89695879657006,94.54512789807373,61.00222065024861,48.30355477237889,-86.28741275604708
S0,2024-01-01 21:15:00,24.181067909916408,233.09333519613082,96.40389432356264,1.0611670566580362,96.07343749701867,-76.1656282903173,4.065743103958867,56.21466830212739,87.97351589137632,58.547769872926146,48.39909651564791,-88.62048470693965
S0,2024-01-01 21:30:00,22.014542987828534,231.62405358873033,95.98459575151053,1.2499149625693613,96.02972058216925,-75.21596552688946,4.373055911582149,,89.50918398278537,57.09617719125344,48.535187753661475,-90.90016762234872
S0,2024-01-01 21:45:00,21.374235744628557,232.16618310659558,96.07105577943598,1.1387771878503605,95.86117787406539,-74.59209768730395,4.0791143802846515,53.01654865067995,82.53974234911793,55.09116423993619,48.15057698991649,-88.42969921461696
S0,2024-01-01 22:00:00,20.5712478535679,209.88595811311566,96.19925087119286,0.9967875787308174,95.7012891255183,-73.95874513781877,4.308952613958281,48.57495761935777,78.3654517228837,52.98033616903158,48.04723107310579,
S0,2024-01-01 22:15:00,19.175771244059177,194.2319443545942,96.71923249747928,0.8542491894072283,96.50102482187476,-74.26687834578547,3.998966495283652,46.780068718939624,79.53153873744589,54.84549992163011,47.85762465791554,-91.23140672909669
S0,2024-01-01 22:30:00,17.97573149777725,193.4601983315288,96.30824872647395,1.0082610685432674,96.27004572709369,-73.58044616905288,3.7995879038744755,45.518232663183035,73.34570047959143,51.437306821946265,47.56230398035512,-88.95738337911642
S0,2024-01-01 22:45:00,15.957710317000219,,96.82407944581831,1.1258716780370823,95.79072049045745,-73.29677731331678,3.399295394000497,42.64169042738998,69.9645542944293,50.489580599344976,47.91661394020245,-94.4655717096544
S0,2024-01-01 23:00:00,14.390763395885397,150.55860722563378,97.04789976549691,1.10852632080916,96.1874285597818,-73.61093213067416,3.568480906089629,39.10669156147972,64.19156929735213,47.48234719503,48.033701320867955,-94.44422561958086
S0,2024-01-01 23:15:00,13.361570943396012,142.79714797334321,96.90032299681823,0.9379888841021994,95.6319280238584,-73.84280010669275,3.086351419167206,41.474467073657564,62.62235854353996,47.645706880248184,47.967152309270126,-93.51256801204171
S0,2024-01-01 23:30:00,11.165690553877134,130.67848740648793,97.32745906173729,1.0620355841300475,96.40442321616261,-70.81668923177207,3.480498965834756,38.98456714102913,61.34364312608056,46.413353649213455,48.17931539784445,-94.45889553312783
S0,2024-01-01 23:45:00,10.254812661180624,118.93219691136134,97.02433246925064,0.8273463216677346,96.36791397302154,-75.36754475315611,3.1898958176816783,33.90328834558535,55.03834250943304,45.77324544580617,47.563748017678044,-95.47335957969868
S0,2024-01-02 00:00:00,3.5270603351298973,41.260088946904865,97.63369598475076,0.708635605770932,96.58137113551344,-71.06394107589192,2.212718053337328,25.18342910687762,38.363928828877526,38.82479950134659,47.94540771891306,-97.91106257832843
S0,2024-01-02 00:15:00,3.5993885293877597,40.305157012452206,97.40376364309493,0.5685253439464222,97.44442602119297,-71.46100542674009,2.539763595083346,25.31385000734799,38.62980986160717,38.602153226117224,48.59843085273909,-98.89874513946111
S0,2024-01-02 00:30:00,3.880090627368358,40.915451489853844,98.00082900271441,0.5626616916609509,96.34733572620087,-70.13262327383937,2.82871022979182,26.06996763648817,39.64301290854181,38.555263233736156,48.29867962785067,-98.63643573588134
S0,2024-01-02 00:45:00,3.6523638777765397,40.001288375697825,97.46399888989542,0.5470159543160338,97.0912790706661,-72.94655163480583,2.339032800051768,23.574498402909555,42.523024791617985,37.97152315034447,48.184857038763816,-97.66958129440616
S0,2024-01-02 01:00:00,3.7816975022156973,40.80103929138982,97.796565113261,0.40958451730764045,97.6819542443393,-71.52059409199923,2.495540678005164,23.073882129014756,39.03654473570667,38.15641126878782,48.11720471250675,-99.07401512337252
S0,2024-01-02 01:15:00,4.146216691671041,41.28073717442736,97.66714099844098,0.7455082940276494,97.2362420480984,-70.93220005453769,2.302964362838327,26.879402393715736,38.35225434458807,37.57944519414785,47.8903704427804,-98.21237610809582
S0,2024-01-02 01:30:00,3.8741449265550587,41.99231643542699,97.36861248591065,0.5541689792696431,96.79016411518849,-69.18377107233394,2.411511187468485,22.848687134634996,45.35375986266975,41.388778162333416,47.47377892447299,-98.99610484981531
S0,2024-01-02 01:45:00,4.159026698376043,43.5968592859849,97.49637995635149,0.5401895347125503,96.34581685641722,-70.30394530106066,2.0996644636206105,25.551343648294175,,39.28427264225463,48.1371385771236,-99.80287374700555
S0,2024-01-02 02:00:00,3.9059573459047603,44.176455719526324,98.08708413906014,0.5049194065832626,96.25031417145865,-72.59467614793348,2.409616013113928,25.49367436571006,39.86173157303913,39.26932529170874,47.2654715051131,-96.80583715891395
S0,2024-01-02 02:15:00,4.163909601777941,44.501647121233894,97.7239272889745,0.6057777965273156,96.62502308838208,-71.57264001262062,2.429427933235935,26.064118372593622,39.802118943363254,40.183885886471884,47.90233324121617,-95.33474600238792
S0,2024-01-02 02:30:00,4.139398719252963,44.485439900387995,,0.8067241448070945,96.50790818351591,-69.5400890626831,2.7943826012060176,27.02418092991172,40.31103794370743,38.55610094309788,47.9989022431493,-96.23022677820379
S0,2024-01-02 02:45:00,4.442293573160082,47.841865104644704,97.73008677904924,0.8449447752655294,96.48623641944465,-72.70494156677299,2.092889011403522,29.975485744785693,41.452750574636724,38.97132434853405,47.86584286937789,-97.24297770748707
S0,2024-01-02 03:00:00,4.931190313257766,49.920668114034626,97.57757712239003,0.4758840629691468,96.63285670022924,-71.06443807288758,2.417059143342961,23.899553126285955,43.67248883429948,41.50687376262237,48.65141491804057,-98.59611348828138
S0,2024-01-02 03:15:00,4.561403241808062,53.10758026846224,98.63680642511599,0.6143330112363414,96.70947147812244,-71.01219941768254,2.7568828130127727,29.24205370716398,43.28945968271095,40.48200026762251,48.54730283553002,-97.93408123904129
S0,2024-01-02 03:30:00,5.4213836931106,60.715957551627014,97.66104688733388,0.5557480723914305,96.92877836339011,-71.63990025255315,2.48225853217625,22.934876657777266,45.41951191013288,40.920806023510934,48.30984352010303,-95.761403952619
S0,2024-01-02 03:45:00,5.746893799161453,58.784414496474184,97.43146180924933,0.7692153003576888,96.22091230182079,-67.09224916737854,2.533670114191456,31.306498609461475,46.28651786892626,43.36112829246528,47.72240197017829,-100.58253804659284
S0,2024-01-02 04:00:00,5.936606096819897,65.64344840677553,97.93653897650913,0.7122103792895145,96.42118410727991,-71.84277068623881,2.4451849435573045,25.091812546931774,45.713022924575235,41.86293971721278,48.57642459808964,-97.48570659392209
S0,2024-01-02 04:15:00,6.149057560331129,72.82771629648853,96.91742490627203,0.6351921585895606,96.60471601465844,-70.6510128697986,2.4763092283725947,34.81524384244678,47.32338155075621,41.738808446368395,48.18569074164711,-95.58467459825788
S0,2024-01-02 04:30:00,7.239241661966683,76.45444469325538,97.45123786010384,0.7236541281130354,96.56114455587414,-72.59209714735515,2.356151980346482,30.04030534374237,50.25054169036505,42.414271862498715,47.717406102074094,-98.1008069057112
S0,2024-01-02 04:45:00,7.66705403881398,90.53060947839958,97.96828402625606,0.6885248336648317,97.3407916566227,-70.78348931737158,2.6617126031565106,34.39410091182619,47.46647146112858,43.3131012560353,48.00981507338887,-95.42713931020499
S0,2024-01-02 05:00:00,8.715885976695205,89.67847458401066,97.27588796664364,0.9198942024556529,96.66211598205928,-70.41694922484318,2.663694299038119,35.09179169772989,56.53555515599021,45.82121908328575,48.28757245606144,-95.12668954354875
S0,2024-01-02 05:15:00,9.441723636856233,100.81843100224836,96.72549618260152,0.8376385155031241,95.8829931352137,-72.76822981512927,2.966749646736482,33.27415001746719,52.55337673907147,44.04586761516701,47.820336347807306,-97.4657892453684
S0,2024-01-02 05:30:00,11.144298697869145,105.66068923729758,97.05578898306958,0.8765207024443644,96.65137527738018,-72.14564179184593,2.874260894024322,34.75741958126083,55.09293351958876,45.7134498352906,48.04215976640184,-94.71056016224026
S0,2024-01-02 05:45:00,11.132411697024917,117.39793308817991,97.53497495224545,0.5713259247125578,96.65490270157117,-73.59637080494196,3.030807378043124,35.22656569952783,55.744337426973104,46.17782282764322,48.09494291315405,-95.29254002673815
